2339,1228
1253,2007
2683,858
2417,421
1540,1148
2264,608
2236,1511
1377,1355
1447,2304
2203,661
64,528
1693,766
1861,361
2669,1813
13,2717
2711,2148
2410,2766
157,900
2195,2423
2625,1784
2028,1530
843,2459
1124,1671
2077,1340
483,1189
716,2646
442,1115
1124,1423
1902,2673
1793,1871
1827,2801
459,1936
1716,1999
741,1072
297,2618
1693,2396
285,2471
705,551
2524,1456
2607,2646
2502,1849
1487,2647
680,1558
2556,932
1341,653
940,867
2790,2280
2459,1725
2206,375
1804,1013
1097,743
2361,1493
1030,1085
2687,683
2393,968
2488,2610
1262,1524
396,1405
1090,1807
710,1063
2051,2200
329,2676
383,2615
1126,448
2203,2530
2782,2114
2266,1113
608,2634
1662,2749
2713,2100
1527,2368
1051,2732
2151,1744
1159,2002
833,487
1733,2051
1157,613
980,1279
2283,430
318,2745
1956,2752
1582,2410
2555,707
710,1397
2665,516
1201,2252
1604,1609
1282,2723
2803,2441
2069,2406
1639,908
1369,1891
1354,826
154,2635
494,1537
1974,2194
2526,849
2369,1566
2004,1598
2196,1184
679,2069
2283,1875
1228,1034
491,2259
885,1106
1766,941
1441,1065
2623,810
841,2696
371,2174
1022,1123
825,1052
2243,1796
2330,1580
1887,2667
1786,1692
869,1861
2243,2083
372,1254
231,2499
1016,1337
1398,2741
203,515
1369,2497
1511,2244
1391,926
1901,2654
576,2753
119,2114
784,1745
2267,2195
1650,713
559,1438
2021,632
2623,880
2148,2676
1696,1506
2462,2564
318,2010
1594,2395
822,756
546,2210
2775,2094
2023,1043
2269,1895
1339,2217
1003,1783
1562,1125
2194,1587
546,1282
1825,1597
1985,2023
1793,1661
1671,2786
1547,1503
2542,1248
1008,1344
2618,1390
1760,1708
233,785
573,431
1938,1842
1766,342
816,803
2526,1400
1421,1674
548,518
419,2337
446,1969
2775,2576
214,974
2736,1109
2380,1722
2406,1622
1492,797
2040,445
2457,1995
1093,2355
1122,2611
1767,1416
71,2440
1910,2525
1693,2444
1287,1522
2008,1368
2243,717
1133,2327
2364,2698
2370,2506
124,1390
2501,1246
201,1490
2017,2378
326,2795
885,1180
2187,894
840,1035
1409,906
904,2474
2652,2205
2124,2619
2458,853
2457,2347
1561,1845
400,1406
1845,961
1215,552
109,1293
2623,450
809,2534
2215,572
2375,412
333,1141
203,1611
341,788
233,2156
81,2550
121,2069
1029,2396
413,1954
2773,2499
2605,1331
239,2229
1717,2237
2694,2492
2650,2736
361,2328
375,978
1457,1358
82,2773
2295,2670
1943,479
2297,1683
964,330
2378,2338
1582,2604
1338,872
1861,1847
1016,2722
1197,939
1959,1643
421,2596
995,1872
1506,626
219,2054
1993,1122
2665,694
2443,2176
1190,458
1366,1175
2728,2366
1616,2679
1126,1538
492,2007
101,2114
388,579
1334,841
459,1450
1783,554
459,2713
2125,641
2790,1002
2231,1378
1879,2621
1010,1715
785,455
1053,2545
1528,2779
2144,1752
1511,1120
690,335
202,1908
1790,980
1818,2247
1157,649
2684,2556
2334,2023
1724,2696
2551,1703
411,2071
152,1600
296,2606
2770,1068
2270,2765
382,2124
1155,1163
2530,2788
257,1687
2421,2167
1896,1618
378,2721
1440,1451
2125,1147
2043,1941
1389,2371
1053,1759
955,1285
307,1034
30,622
2350,2591
2775,1817
144,1518
2191,1307
2382,2135
348,931
1943,1263
459,2032
465,841
1512,1695
1119,491
1456,399
2359,2247
2542,755
22,1207
2271,2766
2048,2752
1109,1056
625,2653
989,2613
1122,1710
1777,1436
2781,2703
1121,1608
824,1192
65,1579
1531,2419
1428,881
2079,1272
2218,2267
1900,2529
455,1477
460,1375
430,1899
170,1724
2556,2282
1620,2224
2060,2458
2172,975
1279,2549
789,1591
419,1288
221,2578
1792,1248
2501,587
2116,1746
1868,2138
869,1308
2392,1496
2556,654
2283,986
184,2085
1298,2618
54,2103
1068,1202
2231,328
1989,2707
2364,2308
240,415
844,759
2457,604
732,1890
2231,2724
540,1149
809,1959
116,1356
2616,741
2369,584
741,373
1879,2009
2800,2359
2191,2793
2498,2504
1226,985
2241,776
1132,2757
1077,1405
1621,1707
1543,2699
2298,1069
966,1825
2551,998
1157,1854
2468,1573
477,662
379,442
1664,1790
620,1512
733,1689
2703,1414
2183,2053
1044,615
247,2177
2407,2589
2559,1363
1693,925
2199,2500
626,1282
909,865
2259,1960
2795,1846
1103,2407
493,1033
1985,1759
1878,2614
2640,2061
639,826
1395,506
621,1076
1871,2004
975,2781
865,456
1492,1208
2019,1371
1159,1965
2677,2678
998,388
1959,1024
51,820
551,1660
978,1486
2751,921
1374,1717
1759,2216
2043,912
2281,2296
2722,2803
501,2552
2472,1668
643,2019
1550,2636
2732,1114
2582,2515
1071,567
2441,722
847,2773
226,404
1331,2538
2291,1480
1481,1275
1459,535
2502,2462
2279,732
2765,1534
2497,2260
675,1655
2361,2058
1601,2488
1392,648
1454,1956
486,2757
2298,2513
2549,834
1153,1845
2790,2648
2494,1222
260,2341
212,1986
2474,1919
1143,2114
1910,1886
1964,1613
515,413
487,637
719,1198
411,391
192,1850
482,2696
2441,2654
1648,723
1050,355
2558,2550
1996,2607
1885,2517
2152,2350
1948,2350
1600,2700
1220,472
1129,752
2469,2773
1746,2022
1602,1290
479,2299
809,2793
2597,706
1090,1974
2082,611
2370,830
2203,1907
2282,1633
780,1823
2356,2001
1262,2808
1679,1172
2318,1871
845,2667
2503,1201
2663,1799
2272,2499
32,639
1051,2086
1441,1535
2739,2343
1450,2471
2580,2009
2411,603
567,869
1642,682
2410,465
196,1868
954,1315
1496,2443
2740,1554
1768,1224
842,1523
1501,2254
2683,1742
443,2675
1215,2344
2216,846
121,2287
931,1908
1346,2065
2294,542
477,469
647,2800
1415,1664
1952,1749
2009,2546
2144,1434
2616,2513
2807,2735
2732,1050
541,704
1893,2448
2596,1513
874,2421
2490,874
1871,1553
1116,666
818,819
2210,2359
453,449
2526,633
1206,503
2619,1818
2396,1834
1971,1883
1441,2303
1114,2601
103,1651
698,1507
2542,1917
2087,1463
287,2504
241,2248
1044,493
41,713
1400,1058
2471,842
973,1588
1805,2436
1122,2058
2773,2458
323,2787
2545,1758
232,1298
458,2488
2589,1244
1747,2048
591,2469
2052,2082
2256,2204
1871,2642
1228,1071
2494,2773
994,1478
1823,1577
1588,2674
1137,1893
742,2236
2330,1795
1219,2738
2578,1630
568,1866
989,2492
2508,1189
576,378
208,1952
2330,592
2656,2392
1329,543
1395,1320
1266,2667
1924,1569
475,1657
1023,2114
1985,1451
52,1132
1171,1541
703,371
1526,1720
657,1760
2268,2203
1258,1330
250,1255
1777,1431
2719,1304
2079,1918
722,348
2750,1804
1227,984
2379,2646
1715,1019
89,1158
1320,2550
1180,1196
1093,1096
2002,2036
1486,824
2719,2560
738,1128
88,2565
2570,2242
863,2644
270,2029
1239,727
2244,730
1459,2339
1325,1649
78,1642
1518,2701
1595,2676
967,630
2025,1228
2276,2417
1693,1969
2093,482
854,663
1210,1376
1510,2773
2347,2066
1851,1389
2218,2797
614,2379
1311,2726
518,2322
1001,642
2647,919
1597,2727
250,1162
2604,2374
2650,1359
77,1226
1441,1232
2081,2192
476,2619
1744,1607
411,555
837,1964
2651,1781
964,1103
1434,1411
1018,1032
2206,1938
1993,675
1893,1485
2462,2723
315,507
2464,1914
372,2423
1906,1981
960,983
1620,1280
1751,2301
1693,755
2367,1556
126,1403
1336,1348
1301,1505
1692,2311
2321,1124
2302,2490
977,2267
910,2214
2465,2120
1580,1492
2043,1638
1342,1496
2756,1575
1157,2409
1180,610
2782,394
1602,484
1074,2578
1043,560
608,2678
1458,787
2551,2464
2801,1551
1740,2201
1655,2357
2561,1322
1311,2295
1959,2442
804,1471
2073,1372
642,390
1403,2514
491,2458
1074,2554
2398,1599
2484,1336
1190,2142
2054,1132
2298,994
2190,1527
1187,2070
1102,2785
2108,2369
441,1539
1902,2012
2455,1527
2586,1757
2047,2136
747,699
615,1742
446,2542
1949,1718
1449,795
1444,2743
1891,1155
2296,2616
1511,1703
2372,2046
1398,336
869,1862
521,2429
2402,2052
613,1659
241,368
369,2541
1692,813
1547,2352
2058,1153
1111,2522
1082,2203
1456,996
1559,1812
1983,1188
1612,2282
1390,782
1070,2203
2166,2606
125,1394
115,1340
1986,1497
2376,1227
204,353
2551,2025
2525,2623
2321,2291
1220,1181
395,2798
1833,2260
230,2139
2715,744
2565,1392
1253,643
1824,2781
2514,1901
2273,425
626,2210
85,1365
2349,416
2328,2708
2598,1615
2803,1202
1531,827
1282,2359
427,1098
1530,758
906,524
57,871
1835,655
1188,2756
438,2191
2188,2598
895,1982
165,1942
1170,2654
335,2524
2269,1130
2606,403
1569,2651
1446,1409
183,1102
2592,1998
1803,2046
1035,1562
999,1641
1242,2326
53,1694
307,2672
1473,533
2086,1114
1495,1253
2156,590
2501,376
2362,2801
1266,2550
1029,470
315,2737
400,1152
2085,2230
47,754
1051,517
1610,2748
1687,1876
279,2176
1149,1879
1760,2664
61,901
1955,1343
121,2654
2009,2609
2236,1369
1232,2028
1031,2723
2741,1379
2120,1858
2723,2712
2289,1617
312,910
2527,1777
359,1961
881,616
1616,2678
1397,2284
1874,2055
501,2508
312,1482
1334,2665
1567,1401
2571,1723
2363,1008
2501,2015
2655,821
1691,2375
760,1490
35,1150
720,1906
1617,2423
1005,2592
1368,844
2364,1320
2697,2458
1152,934
1335,2609
1941,2356
1517,2526
1657,943
1246,699
1591,2663
1311,1108
2004,2805
2367,1792
786,1356
2300,1301
1272,915
1688,768
2035,2274
374,1748
2185,2131
182,1796
777,979
1253,1117
2442,2002
316,2740
921,1153
420,2722
2415,2056
2729,2727
917,2507
1846,1199
951,2274
2327,2401
360,1143
263,2307
264,2364
498,1359
2646,1564
1534,1949
543,1762
2758,1036
803,742
68,2653
527,1083
1295,2640
1985,2728
2414,1970
2410,1724
1041,1454
1862,1111
293,2529
2546,1476
444,1027
989,2612
1612,1721
1762,1532
1266,1320
714,1649
1756,786
2091,548
793,2078
1875,1346
1918,2654
2283,2561
706,1651
2540,1516
1416,612
1719,1276
2677,1888
1329,2049
1896,671
78,1075
2192,733
122,1378
2723,2654
2321,1536
2636,1890
964,1446
1,328
2457,1171
323,967
635,1264
1993,1740
871,1923
2701,436
554,1225
654,1612
350,1369
2581,2187
2442,2191
280,2446
764,402
2796,1033
1242,1786
1195,1719
2392,1540
1150,2610
2726,1374
2743,2755
2280,2377
1636,942
834,527
2558,1266
2260,2369
1536,1187
1739,1496
1608,1878
938,1600
2712,1133
2109,2449
1327,1234
2797,2195
2736,2513
1391,922
46,753
1818,2237
2678,1339
745,2389
1703,2025
643,2382
1210,1834
2678,504
1264,1139
1754,2129
2677,1935
1378,571
81,1996
547,2696
1245,521
252,2304
1719,1884
382,476
2010,689
1044,345
2494,2696
1662,2283
1893,1736
1985,929
1693,1917
2567,1943
2112,1385
2656,2676
358,890
847,2683
1974,1589
1053,1758
2578,1361
1582,2046
2555,1803
2623,981
2423,2503
1763,886
1787,2653
2551,1030
2441,1753
1603,814
2719,2391
983,1341
1311,382
2047,2640
21,516
2472,1460
1547,2746
169,2728
517,1136
2195,1871
412,784
2233,1906
2370,879
877,2683
1516,1026
1157,1853
12,2773
33,661
2558,2353
1556,2766
540,2009
1754,2219
1071,2632
2461,2168
116,1756
2186,1619
1016,2723
2793,2288
1746,2040
240,2665
1748,777
2289,372
2411,2374
1754,464
1954,679
1072,1331
2554,933
1828,1754
904,1022
1439,2562
1721,2282
2609,2280
2544,1788
1190,2084
108,2748
1014,1170
820,1840
432,1374
1703,730
1693,2204
1105,451
2798,2363
2158,2774
1090,1116
2501,1422
480,2273
2020,1739
2133,2499
362,2739
886,1129
2553,1971
1910,2582
1669,2141
603,2233
2785,428
1184,647
2203,760
618,1183
1164,2524
761,2723
1856,1038
1549,1874
2791,1371
1974,991
2723,722
312,441
704,658
2223,1927
2638,1566
2215,389
1222,2125
2773,760
1470,1508
1034,1206
599,331
1142,556
60,912
2567,2483
1073,2714
2016,2213
2621,2009
1994,582
44,737
2019,2135
987,1746
2330,539
347,1428
2281,1864
143,1517
1120,1123
465,840
2586,1803
514,2109
717,2335
2172,2751
1656,2148
2148,2020
1517,536
2489,669
2458,2399
2805,2642
478,1657
2335,1001
2229,2412
2077,1889
2541,1614
2777,2043
270,1406
2411,1401
638,1185
813,951
2441,2388
816,2804
45,2371
2097,2236
171,2795
384,2105
200,1906
1380,1763
1859,927
2603,2441
1887,396
2749,2541
2318,769
1480,1509
2177,2736
2315,2609
1441,2516
2755,875
2460,2658
2507,1528
1697,2141
2148,1517
2119,1645
86,2610
1307,2793
107,2151
73,2723
2353,2151
2186,1283
1495,492
1650,714
759,2603
976,2788
1159,739
1543,2314
2572,1895
1645,2093
1453,2695
1732,1609
2754,2567
2384,475
2604,1803
751,2465
1011,902
315,1095
2018,927
2253,2637
2542,2396
643,2791
2190,1057
949,383
2025,1095
2172,1837
820,2245
663,2581
1942,1513
2678,1113
2501,1151
136,1986
2712,1989
232,800
1334,2127
1993,2361
666,2772
1441,1377
43,2683
2644,892
776,2269
2499,874
1227,665
1383,2504
168,1700
2551,988
1694,1228
396,845
2603,1923
1280,2757
451,438
2527,1161
1288,2155
2423,1249
1117,2382
1900,1950
481,749
904,1764
582,1593
2307,2102
2441,908
951,1716
703,1892
1175,1003
697,2005
2136,1825
2490,1744
2557,1328
1501,2253
191,2773
542,386
991,1101
1621,2497
1866,2570
2640,2805
